p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
BRAT1	2.76885803286033e-06	0.916393444217737	0.22	0.127	0.0377146152655905	0	BRAT1
PIK3CG	2.80516765918828e-06	0.53586420571609	0.455	0.332	0.0382091886858035	0	PIK3CG
BAZ1A	2.94299329648879e-06	-0.621423741711868	0.367	0.478	0.0400865116914738	0	BAZ1A
SPPL2A	3.03650090186468e-06	-0.471975156730678	0.403	0.542	0.0413601787842987	0	SPPL2A
CD79B	3.14746091736557e-06	0.625756569383458	0.212	0.118	0.0428715651554364	0	CD79B
MAP2K1	3.14984390155831e-06	0.679654065528816	0.364	0.251	0.0429040237831257	0	MAP2K1
CKAP2	3.1691500391016e-06	0.750177570062026	0.274	0.169	0.0431669926826029	0	CKAP2
SMAD7	3.21089861289763e-06	0.292185455725259	0.724	0.584	0.0437356500062786	0	SMAD7
SSBP1	3.21556919826193e-06	-0.651638761191593	0.279	0.403	0.0437992680495258	0	SSBP1
HMGB1	3.34308032535228e-06	0.258620874741764	0.943	0.909	0.0455360971116234	0	HMGB1
POLR2K	3.48950258984207e-06	-0.772879769554954	0.326	0.44	0.0475305147762388	0	POLR2K
BIN2	3.54211430936086e-06	0.374656420666771	0.651	0.514	0.0482471390078043	0	BIN2
TOR1A	3.66062598464274e-06	0.759669614628308	0.354	0.247	0.0498613865368187	0	TOR1A
YBX1	3.85239600279112e-06	-0.429112813646263	0.809	0.856	0.0524734859540179	0	YBX1
BID	3.86557514927567e-06	-0.945453376083121	0.212	0.322	0.0526529991082839	0	BID
KAT6A	3.91371512639436e-06	0.521367525971225	0.62	0.533	0.0533087137366176	0	KAT6A
CYTH3	4.25437720579397e-06	0.863117734449373	0.212	0.121	0.0579488719201196	0	CYTH3
SRSF2	4.60105737627182e-06	-0.519664288515414	0.473	0.592	0.0626710025221985	0	SRSF2
CD8A	4.64729532611794e-06	0.695184859937082	0.32	0.213	0.0633008096370525	0	CD8A
TRABD	4.7846770103638e-06	0.424201838797734	0.491	0.364	0.0651720855581654	0	TRABD
CHD4	4.83864776874232e-06	-0.519868332038962	0.506	0.633	0.0659072212580391	0	CHD4
MYO1F	4.89561217679849e-06	0.438151730683589	0.571	0.453	0.0666831334601722	0	MYO1F
WDR43	5.09606040948429e-06	-1.36386129049648	0.111	0.209	0.0694134388375855	0	WDR43
CIB1	5.15145311747837e-06	0.410402821313086	0.674	0.567	0.0701679429131729	0	CIB1
FAM78A	5.54642231778424e-06	0.712171715005219	0.318	0.21	0.0755478183905391	0	FAM78A
FCRL3	5.68777459345411e-06	-1.28832659163657	0.07	0.16	0.0774731777374384	0	FCRL3
DNAJC1	5.78247262308737e-06	0.443818320932753	0.563	0.445	0.0787630595990731	0	DNAJC1
CLCN3	7.05240927200855e-06	0.611233332479456	0.375	0.261	0.0960608666940285	0	CLCN3
DTHD1	7.11688275660849e-06	-1.06613031831847	0.129	0.232	0.0969390600277642	0	DTHD1
HSPE1	7.26069346262954e-06	-0.832520046765261	0.282	0.388	0.0988979056544769	0	HSPE1
VMP1	7.50182786294056e-06	-1.03870383484092	0.16	0.265	0.102182397321113	0	VMP1
PPP1R15A	7.54954982975411e-06	-1.09646294617732	0.207	0.314	0.102832418231081	0	PPP1R15A
GLS	7.9167836869571e-06	-0.774892232742435	0.264	0.373	0.107834510600043	0	GLS
FNDC3B	8.20102184373411e-06	-1.03746551601499	0.093	0.19	0.111706118533502	0	FNDC3B
AC008875.3	8.42171445977353e-06	0.383209325757786	0.672	0.555	0.114712172656575	0	AC008875.3
DOT1L	8.85833225959091e-06	-1.45110412005939	0.072	0.159	0.120659343707888	0	DOT1L
GIMAP4	8.88694039197719e-06	0.310450431196478	0.796	0.67	0.121049015079121	0	GIMAP4
MYC	8.95422008373476e-06	-2.37471166105719	0.047	0.123	0.121965431760551	0	MYC
CCT5	9.13410875159825e-06	-0.613964892362019	0.346	0.453	0.12441569530552	0	CCT5
ADCY7	9.20223326077436e-06	0.643295487857963	0.32	0.215	0.125343619245008	0	ADCY7
EPB41	9.34768475697869e-06	0.370776701832469	0.682	0.579	0.127324814074807	0	EPB41
BCL2L11	9.57062791227064e-06	-1.48691121663785	0.09	0.181	0.130361522793038	0	BCL2L11
GZMK	9.73465053187098e-06	1.04659979148286	0.171	0.092	0.132595674894615	0	GZMK
MX2	1.00440388849715e-05	-1.53461314115993	0.085	0.174	0.136809853652196	0	MX2
LACTB	1.01483609569971e-05	-1.15678621659331	0.106	0.201	0.138230824595258	0	LACTB
AC022706.1	1.07147208653075e-05	1.00007135431895	0.168	0.091	0.145945212906353	0	AC022706.1
PRDX1	1.09723623568417e-05	-0.798478926737505	0.264	0.369	0.149454547662541	0	PRDX1
ADAR	1.1129448204851e-05	-0.512624020261466	0.442	0.551	0.151594213998275	0	ADAR
PRRC2B	1.14938539213728e-05	0.39389009341086	0.563	0.447	0.156557784263019	0	PRRC2B
PLAC8	1.16192371668353e-05	0.34415507375501	0.664	0.533	0.158265629449463	0	PLAC8
NOP56	1.16742057283095e-05	-0.851461259861071	0.191	0.298	0.159014356225304	0	NOP56
PMAIP1	1.1916133795336e-05	-0.953162726403797	0.103	0.197	0.162309658426271	0	PMAIP1
MAGED2	1.20766321076488e-05	0.669298386973934	0.372	0.268	0.164495805938285	0	MAGED2
TRANK1	1.26019668104532e-05	0.386235079719738	0.574	0.453	0.171651389925183	0	TRANK1
NME1	1.26515794359556e-05	-2.45879898786879	0.041	0.114	0.172327163497151	0	NME1
OTULINL	1.34405439652942e-05	1.06162090718977	0.114	0.052	0.183073649351272	0	OTULINL
TIMM10	1.36093441408147e-05	-1.10242990247003	0.083	0.172	0.185372876542038	0	TIMM10
IFI44	1.37708871396937e-05	-1.33898171813992	0.075	0.161	0.187573253729768	0	IFI44
KPNA2	1.38573839350611e-05	-1.25886076751355	0.07	0.155	0.188751426579468	0	KPNA2
PTPN22	1.39415990924754e-05	-0.557574846531797	0.522	0.611	0.189898521238608	0	PTPN22
MIR3142HG	1.4004470510884e-05	-1.77026074443442	0.031	0.101	0.190754892828751	0	MIR3142HG
VEGFB	1.40592304091683e-05	0.652045577483137	0.336	0.23	0.191500777403281	0	VEGFB
VASH1	1.4786336978107e-05	1.03708160658995	0.124	0.059	0.201404695978796	0	VASH1
CD247	1.49602367895526e-05	0.271672843802353	0.912	0.826	0.203773385310496	0	CD247
HSPA8	1.53648069788155e-05	-0.462773995042963	0.584	0.664	0.209284035858445	0	HSPA8
STAT5A	1.57005883150148e-05	-1.45156792574995	0.129	0.221	0.213857713438817	0	STAT5A
CMTR2	1.61213479814472e-05	0.922370392534016	0.189	0.108	0.219588880855293	0	CMTR2
AKAP5	1.65441589819017e-05	0.588085042544633	0.429	0.322	0.225347989492483	0	AKAP5
DEF6	1.66876977031237e-05	0.59654379456598	0.45	0.35	0.227303130414248	0	DEF6
ZC3H12A	1.74590294790374e-05	-0.870956062450568	0.142	0.243	0.237809440533968	0	ZC3H12A
ARHGAP31	1.76559659688876e-05	-1.34003525937961	0.065	0.146	0.240491912462218	0	ARHGAP31
SLC6A6	1.83312208352346e-05	0.50351656160166	0.447	0.325	0.249689558996731	0	SLC6A6
ATP2A3	1.84047676157326e-05	0.73863651737192	0.258	0.166	0.250691339693894	0	ATP2A3
B4GALT5	1.8596925638464e-05	-1.28683613867744	0.067	0.15	0.253308724121519	0	B4GALT5
SVIL	2.00929366257459e-05	-1.66925017544731	0.039	0.11	0.273685889779285	0	SVIL
TNF	2.01491673730237e-05	-3.3436278743229	0.036	0.105	0.274451808787955	0	TNF
SLA2	2.0315594515744e-05	0.672933826057765	0.339	0.238	0.276718712898949	0	SLA2
TPM1	2.06825155198637e-05	0.957938726204727	0.181	0.102	0.281716543896064	0	TPM1
IFIT5	2.08966744424548e-05	-0.865121179581083	0.196	0.298	0.284633602580677	0	IFIT5
CCL3L1	2.13349311985039e-05	-4.67394803233343	0.065	0.141	0.290603097854821	0	CCL3L1
NCL	2.1656592173085e-05	-0.423759661393474	0.907	0.904	0.29498444198959	0	NCL
COX7B	2.19224453759318e-05	-0.426097300692883	0.525	0.624	0.298605628465567	0	COX7B
TBC1D22A	2.24233674846815e-05	0.568488607131975	0.377	0.271	0.305428688508847	0	TBC1D22A
EIF2AK2	2.24516783917393e-05	-0.740621235548683	0.31	0.407	0.305814311373881	0	EIF2AK2
MRTO4	2.36201473565707e-05	-1.32855603920162	0.062	0.142	0.321730027143849	0	MRTO4
GATA3	2.38738980427737e-05	0.407489703598449	0.53	0.414	0.32518636524062	0	GATA3
AGO2	2.40892336657382e-05	-0.468164563430032	0.444	0.556	0.32811945176102	0	AGO2
TBX21	2.42918591226771e-05	-0.612205409987526	0.31	0.423	0.330879413109985	0	TBX21
ZMYND8	2.48425470694596e-05	0.51013846479048	0.292	0.188	0.338380333633109	0	ZMYND8
HIST1H4C	2.50207096035186e-05	0.349601365282269	0.791	0.717	0.340807085509527	0	HIST1H4C
RNPEPL1	2.50663585127576e-05	0.420102166881945	0.54	0.433	0.341428869302272	0	RNPEPL1
SAMD9	2.58509442486498e-05	-0.540935300893024	0.68	0.744	0.352115711610858	0	SAMD9
KIF2A	2.58958986450054e-05	0.462415841552144	0.411	0.294	0.352728035443618	0	KIF2A
BTN3A2	2.65024752162324e-05	0.369836315663188	0.651	0.545	0.360990214920301	0	BTN3A2
DIS3L	2.77164637086382e-05	0.957344765853446	0.129	0.064	0.377525952175361	0	DIS3L
UBTF	2.85616008156352e-05	0.459000989148881	0.527	0.423	0.389037564709768	0	UBTF
NEAT1	3.06428541320882e-05	-0.39933982992345	0.953	0.952	0.417386316133173	0	NEAT1
EIF4G1	3.06739902498723e-05	-0.652225271821866	0.243	0.352	0.417810421193511	0	EIF4G1
POLR3GL	3.12415844545548e-05	0.504206931080514	0.439	0.329	0.42554162185549	0	POLR3GL
PNO1	3.12434435416171e-05	-1.57620272331943	0.059	0.135	0.425566944480367	0	PNO1
ZFYVE28	3.20039876324937e-05	0.757555787845363	0.199	0.117	0.435926315542197	0	ZFYVE28
PLXNC1	3.2240050376895e-05	0.896784209805582	0.183	0.106	0.439141726183687	0	PLXNC1
SSH2	3.29815388808023e-05	0.632099939115194	0.287	0.19	0.449241541095408	0	SSH2
HIP1	3.3316908206528e-05	0.689519439421983	0.235	0.146	0.453809606681118	0	HIP1
RAB11FIP1	3.47805043100774e-05	0.366756473653917	0.481	0.352	0.473745249207565	0	RAB11FIP1
FAM50A	3.50814403963956e-05	0.461114618778742	0.385	0.273	0.477844299639304	0	FAM50A
HELZ2	3.53066098132376e-05	-1.24553752050902	0.07	0.149	0.480911332266109	0	HELZ2
HSPB1	3.6762809863158e-05	-1.26703705057217	0.065	0.143	0.500746233146076	0	HSPB1
PPP3CC	3.80238309596368e-05	-0.84916465633992	0.137	0.233	0.517922601501212	0	PPP3CC
MAP1LC3B	3.84489091426226e-05	0.369433559038586	0.672	0.571	0.523712591431662	0	MAP1LC3B
CNNM3	3.96009347118703e-05	0.686239140332824	0.24	0.152	0.539404331710385	0	CNNM3
PPP1R18	4.07463922847976e-05	0.360131510409023	0.667	0.573	0.555006609311228	0	PPP1R18
GMFG	4.10130238253862e-05	0.271733676406441	0.824	0.728	0.558638397525585	0	GMFG
ADSS	4.1394709633512e-05	-0.800807479216739	0.147	0.246	0.563837339918067	0	ADSS
EIF3A	4.33934299403654e-05	-0.429208876651794	0.509	0.614	0.591061909217717	0	EIF3A
OAS2	4.36556747319373e-05	-0.78545720915391	0.23	0.33	0.594633945523717	0	OAS2
NCS1	4.39688018766106e-05	-1.72286014918792	0.036	0.102	0.598899050361313	0	NCS1
IL12RB2	4.48333792745486e-05	-1.43342053262396	0.044	0.114	0.610675459098626	0	IL12RB2
CBLB	4.50270934861541e-05	-0.761666892288364	0.23	0.329	0.613314040374905	0	CBLB
PRMT1	4.52959736511608e-05	-0.638478300066135	0.318	0.419	0.616976457102461	0	PRMT1
TASOR2	4.57614629559584e-05	-0.966557686460326	0.127	0.217	0.623316886923109	0	TASOR2
ZNF683	4.57838591309308e-05	-1.28548863441009	0.08	0.16	0.623621945222408	0	ZNF683
SIPA1L1	4.65830511420274e-05	-1.37515159841011	0.062	0.138	0.634507739605556	0	SIPA1L1
RNF135	4.73902245594267e-05	0.750467956677655	0.178	0.102	0.645502248723951	0	RNF135
LAMTOR5	4.79737023300134e-05	-0.462599060955319	0.364	0.472	0.653449799437113	0	LAMTOR5
SIGLEC7	4.79911783552166e-05	0.684418539296612	0.214	0.13	0.653687840376405	0	SIGLEC7
DBP	5.09774875491352e-05	0.711505070175459	0.289	0.196	0.694364357906771	0	DBP
QSOX1	5.21109248924299e-05	0.544068656371	0.333	0.233	0.709802907959788	0	QSOX1
FAM214A	5.21163141453843e-05	0.600690010652834	0.271	0.179	0.709876314974279	0	FAM214A
KARS	5.23090943379334e-05	-0.978833502366705	0.101	0.187	0.712502173976991	0	KARS
SYNE1	5.31683270620258e-05	0.329874870378337	0.672	0.557	0.724205782911853	0	SYNE1
CDK6	5.33217330838171e-05	-1.41702248992419	0.103	0.186	0.726295326334673	0	CDK6
EOMES	5.36898548740883e-05	0.395793135076732	0.561	0.448	0.731309513239957	0	EOMES
IER5L	5.50227899269533e-05	-1.48796526476981	0.047	0.116	0.749465421595031	0	IER5L
CD53	5.58884403282978e-05	-0.373838564544598	0.641	0.727	0.761256445711744	0	CD53
NDFIP2	5.64330740117205e-05	-1.26974854504682	0.062	0.137	0.768674901113644	0	NDFIP2
AHI1	5.9444903488333e-05	-1.02243270315244	0.181	0.271	0.809699030414583	0	AHI1
PCMTD1	6.0788830567898e-05	0.354473722493857	0.581	0.479	0.828004661165338	0	PCMTD1
RIN3	6.16875646320047e-05	-0.721318895232591	0.261	0.358	0.840246317852537	0	RIN3
ARL6IP5	6.19780343391972e-05	-0.375881325678524	0.587	0.7	0.844202805734206	0	ARL6IP5
DIAPH1	6.26945916619763e-05	-0.424854164699198	0.442	0.557	0.85396303302778	0	DIAPH1
NMRK1	6.28448814264026e-05	0.507146131591837	0.411	0.305	0.85601012990903	0	NMRK1
TXK	6.4772014017511e-05	0.393339331345574	0.442	0.326	0.882259602932518	0	TXK
NFKBID	6.69546179355486e-05	-1.98256320146434	0.103	0.182	0.911988850900108	0	NFKBID
METRNL	6.74857312434329e-05	0.582760606950967	0.351	0.254	0.9192231452668	0	METRNL
CLSTN3	6.81122651943564e-05	0.526851630493774	0.258	0.166	0.927757164212329	0	CLSTN3
FUS	6.94590134150918e-05	-0.697681140929387	0.264	0.359	0.946101221726966	0	FUS
PRKY	6.9869041094778e-05	0.362110367811429	0.517	0.394	0.951686208751971	0	PRKY
EIF5B	7.04725007452255e-05	-0.565189780055712	0.406	0.5	0.959905932650716	0	EIF5B
TWISTNB	7.09491493894985e-05	-0.98063486655586	0.07	0.148	0.96639836383436	0	TWISTNB
GNAI2	7.22745675435245e-05	0.278819923174058	0.773	0.673	0.984451884510348	0	GNAI2
NOP58	7.23940972341887e-05	-0.930363390528331	0.189	0.279	0.986079998426884	0	NOP58
DKC1	7.24888075920854e-05	-0.747760831501434	0.14	0.234	0.987370048211795	0	DKC1
P2RY10	7.25622341293129e-05	0.581155961324537	0.261	0.17	0.988370191075371	0	P2RY10
AC027644.3	7.25655917111214e-05	0.746921467219075	0.152	0.083	0.988415924697184	0	AC027644.3
MTHFD2	7.44162948162921e-05	-1.32747749408415	0.062	0.135	1	0	MTHFD2
ABCF1	8.38474813875784e-05	-0.449261985952998	0.38	0.481	1	0	ABCF1
DNAJB11	8.7225592351989e-05	-0.787155834550834	0.152	0.246	1	0	DNAJB11
PAICS	8.86208697870535e-05	-1.13676662692122	0.065	0.138	1	0	PAICS
SERBP1	9.21224687911259e-05	-0.369145451006846	0.713	0.773	1	0	SERBP1
SLC25A53	9.50862454098279e-05	0.776850067697209	0.163	0.093	1	0	SLC25A53
IL4R	9.61357707921377e-05	-1.07777376996586	0.098	0.179	1	0	IL4R
CD38	9.62217204876276e-05	-0.979241678492369	0.152	0.242	1	0	CD38
SELPLG	9.66320039180512e-05	0.374485597837309	0.512	0.4	1	0	SELPLG
TTC39C	9.92909033601706e-05	0.468757340332428	0.442	0.342	1	0	TTC39C
IL21R	0.000101333636256802	-1.21312615253333	0.127	0.208	1	0	IL21R
RRP15	0.000106504151230769	-1.15914306530661	0.08	0.156	1	0	RRP15
CRTC2	0.000113428764734466	0.686832106275507	0.212	0.132	1	0	CRTC2
USF2	0.000113743361127922	0.358606698071943	0.512	0.404	1	0	USF2
TMEM14C	0.00011430085854071	0.630711945267181	0.235	0.152	1	0	TMEM14C
TTC32	0.00011628153137293	0.913254222488997	0.121	0.063	1	0	TTC32
HLA-DRB1	0.000116316304914229	-0.710249190780451	0.044	0.109	1	0	HLA-DRB1
MRPL14	0.000117538675852347	-0.61569954774559	0.256	0.353	1	0	MRPL14
HSPA5	0.000118364888339205	-0.903341057709819	0.561	0.634	1	0	HSPA5
TRAF3	0.000118400908699706	-0.558282897875891	0.168	0.266	1	0	TRAF3
PEX6	0.000124602887046118	0.889562253435531	0.147	0.082	1	0	PEX6
SNHG15	0.000126303753995431	-1.21390830245415	0.049	0.116	1	0	SNHG15
PARP9	0.000126583569386105	-0.806722854422647	0.191	0.281	1	0	PARP9
P2RY11	0.000127190899541751	1.17503458707153	0.119	0.062	1	0	P2RY11
RASGEF1B	0.000128632940239145	-0.97702106190047	0.163	0.249	1	0	RASGEF1B
TAB2	0.000129417575415734	-0.825536565500369	0.132	0.219	1	0	TAB2
DENND4A	0.000131165733635417	-0.964211538263879	0.111	0.193	1	0	DENND4A
MRS2	0.00013296105577426	0.791269449209879	0.134	0.072	1	0	MRS2
SRPK1	0.000133939635657072	-0.733881868982712	0.202	0.292	1	0	SRPK1
IFI16	0.000135849449321964	-0.455745214397336	0.646	0.707	1	0	IFI16
ITGA4	0.000141592903530135	0.268729074300774	0.581	0.469	1	0	ITGA4
GRAMD1A	0.000144401742725443	0.967992462430665	0.15	0.085	1	0	GRAMD1A
BIN1	0.000144662027019918	0.356201856909816	0.486	0.376	1	0	BIN1
LRP10	0.000146402276020635	0.538867369483655	0.372	0.278	1	0	LRP10
OIP5-AS1	0.000147156126447094	0.909018767196928	0.121	0.063	1	0	OIP5-AS1
ORAI1	0.000151192850063134	-0.520318071834814	0.359	0.453	1	0	ORAI1
AC006449.6	0.000151453519398241	-1.25665173177826	0.075	0.146	1	0	AC006449.6
XAF1	0.000154799692435015	-0.59473219203761	0.579	0.624	1	0	XAF1
MTFP1	0.000155202658010297	-1.0330358557286	0.067	0.139	1	0	MTFP1
GBP1	0.000157185676664498	-1.32629191654379	0.134	0.214	1	0	GBP1
ATP6V0B	0.000158931668505541	-0.550086216421431	0.372	0.454	1	0	ATP6V0B
ZNF441	0.00016090391474524	0.900875841710685	0.111	0.056	1	0	ZNF441
ARHGAP9	0.000160945827125095	0.4070016352521	0.545	0.455	1	0	ARHGAP9
PDE7A	0.000161272762911492	0.710968822621308	0.212	0.135	1	0	PDE7A
AC008555.4	0.000163250440750444	0.787614816416282	0.171	0.101	1	0	AC008555.4
VAPA	0.00016418527936681	-0.42001249399485	0.439	0.529	1	0	VAPA
DYNC1H1	0.000169866641690367	0.396501665185095	0.506	0.41	1	0	DYNC1H1
SDCBP	0.000172384478415565	-0.900825063451846	0.295	0.384	1	0	SDCBP
UBQLN1	0.000174276467364613	-0.601488477789458	0.152	0.244	1	0	UBQLN1
TOP1	0.000175985833278582	-0.382299108707545	0.424	0.518	1	0	TOP1
EIF2S1	0.000178208362852784	-0.636549251351922	0.204	0.298	1	0	EIF2S1
PLEKHO1	0.000178811500556034	0.62713382739311	0.264	0.18	1	0	PLEKHO1
SNRPE	0.000180550903944053	-0.693436904721736	0.227	0.317	1	0	SNRPE
CABIN1	0.000187401284830784	0.569121675409442	0.331	0.244	1	0	CABIN1
MANEA-DT	0.000187648037970714	0.893482211948861	0.121	0.064	1	0	MANEA-DT
MSN	0.000188337151376127	-0.37049236186811	0.829	0.848	1	0	MSN
DOCK8	0.000190398450535591	0.449703206396531	0.478	0.381	1	0	DOCK8
TNFSF10	0.000192160027135515	-1.01699244252008	0.284	0.369	1	0	TNFSF10
CHI3L2	0.000193851926270022	0.949380821864091	0.119	0.063	1	0	CHI3L2
SRSF3	0.000194672422322279	-0.401220999028207	0.55	0.634	1	0	SRSF3
MGAT1	0.000196966878065048	0.370072054845973	0.589	0.486	1	0	MGAT1
CASP10	0.000202746604782623	-1.33914793955469	0.047	0.109	1	0	CASP10
LRRC8D	0.000206940944525073	0.97036636096832	0.145	0.082	1	0	LRRC8D
TSR1	0.000209207829697707	-0.850292849733871	0.08	0.155	1	0	TSR1
C16orf54	0.000210524266943579	0.352156981184556	0.496	0.386	1	0	C16orf54
CSRNP1	0.000211774261714485	-1.07589527035738	0.09	0.164	1	0	CSRNP1
GABARAPL1	0.000216559642581419	0.357263384855661	0.491	0.373	1	0	GABARAPL1
PLP2	0.000217535546726291	0.370611636309647	0.519	0.419	1	0	PLP2
GIMAP8	0.000219904461919755	0.649768514739441	0.217	0.139	1	0	GIMAP8
VAV3	0.000220328886437382	-0.587616096981842	0.217	0.311	1	0	VAV3
NIP7	0.000225189515760763	-0.956790984457209	0.114	0.192	1	0	NIP7
APOL3	0.000235748087618187	0.354760891683877	0.372	0.269	1	0	APOL3
CCM2	0.0002377903267953	0.394830105822237	0.457	0.362	1	0	CCM2
WIPF1	0.000243760191734949	0.283200653253146	0.747	0.695	1	0	WIPF1
IFI44L	0.000245104991736699	-1.43109792557122	0.152	0.227	1	0	IFI44L
GPX4	0.000251205333837738	-0.597338607714816	0.328	0.421	1	0	GPX4
CITED2	0.000254675350888733	0.492866796744865	0.279	0.194	1	0	CITED2
SNIP1	0.00025956875412216	-0.716093656497681	0.096	0.174	1	0	SNIP1
TARS	0.000263581692274448	-0.849074668831027	0.127	0.207	1	0	TARS
KLRC2	0.000266274533420962	-1.52918649373501	0.041	0.1	1	0	KLRC2
CBX4	0.000270962246159052	0.57782191721765	0.214	0.137	1	0	CBX4
G3BP1	0.000273322041203554	-0.432487754230313	0.331	0.436	1	0	G3BP1
MICOS10	0.000283118831240921	-0.646580177897208	0.235	0.323	1	0	MICOS10
PDIA6	0.000290662377150971	-0.492224264614152	0.439	0.525	1	0	PDIA6
NFATC2	0.000292781784572	0.363751040208123	0.579	0.479	1	0	NFATC2
PAPOLG	0.000299593047026827	0.568406024778938	0.227	0.149	1	0	PAPOLG
HADH	0.000301876839456939	0.9070314173955	0.116	0.062	1	0	HADH
TOR4A	0.000308654114776591	1.00125447720937	0.101	0.051	1	0	TOR4A
STK10	0.00031070933914237	0.309219897027822	0.545	0.444	1	0	STK10
PSTPIP1	0.000315176414347414	0.529990162458217	0.323	0.236	1	0	PSTPIP1
ADA	0.000316309969629862	0.598099233163145	0.282	0.197	1	0	ADA
NFAT5	0.000316915825068382	-0.706430699444053	0.178	0.263	1	0	NFAT5
DNAJC4	0.000317529530347052	0.716361239400329	0.194	0.123	1	0	DNAJC4
IRF3	0.000317630015419258	0.372524486951476	0.455	0.347	1	0	IRF3
SAMD3	0.000318145351060775	0.489214270884493	0.406	0.313	1	0	SAMD3
RNF125	0.00031937002177349	0.443671487787351	0.408	0.314	1	0	RNF125
NKD1	0.000320807023927845	0.713069460709611	0.147	0.085	1	0	NKD1
B3GALT6	0.000323365905748007	-0.870306854243847	0.111	0.188	1	0	B3GALT6
AC005332.3	0.000338639809674756	0.817865711579931	0.124	0.068	1	0	AC005332.3
XPO4	0.000341069501695819	0.816524067854977	0.155	0.092	1	0	XPO4
SP4	0.000342545378475323	-0.783573880784399	0.103	0.18	1	0	SP4
TBC1D10A	0.000343101506107413	0.749656585534271	0.173	0.106	1	0	TBC1D10A
ARL6IP4	0.000345348529135397	0.325985164956453	0.597	0.502	1	0	ARL6IP4
WWC2	0.00034696313549867	0.614197162261114	0.222	0.146	1	0	WWC2
BCL11B	0.000350226556014948	0.284500368751752	0.607	0.501	1	0	BCL11B
DYRK2	0.000355197624152113	0.32908225092535	0.581	0.488	1	0	DYRK2
ATP13A3	0.000358010526768517	-1.06750937239884	0.08	0.149	1	0	ATP13A3
NUDT22	0.000364797261993632	0.621879442530963	0.235	0.158	1	0	NUDT22
ARL8A	0.000364968419553553	-0.714142785835374	0.14	0.221	1	0	ARL8A
HIVEP3	0.000365116150799743	-0.940804220587669	0.116	0.193	1	0	HIVEP3
ILF2	0.000366356389541101	-0.549575558317747	0.346	0.431	1	0	ILF2
CST7	0.000367737382359344	-0.304920425559835	0.938	0.896	1	0	CST7
PLAAT3	0.000374729199496654	0.407215851104925	0.354	0.263	1	0	PLAAT3
ODC1	0.000384901601025275	-1.04459308320835	0.067	0.133	1	0	ODC1
SNX3	0.00039432767025054	0.341899842495244	0.561	0.469	1	0	SNX3
ZBTB4	0.000407964606894982	0.4178657002959	0.297	0.208	1	0	ZBTB4
HSPA9	0.000408098145515962	-0.651204056688534	0.186	0.273	1	0	HSPA9
SYK	0.000408633733068936	0.603209872472863	0.243	0.165	1	0	SYK
PSD4	0.000419984830283991	0.506889459429516	0.328	0.241	1	0	PSD4
GSPT1	0.000421466403893302	-0.566267584871719	0.292	0.377	1	0	GSPT1
SEPTIN6	0.000425855306823662	0.420187341227388	0.434	0.344	1	0	SEPTIN6
DLEU2	0.000430405305274231	-0.98538003106628	0.065	0.13	1	0	DLEU2
RCSD1	0.000439491625791628	0.334600381041846	0.519	0.414	1	0	RCSD1
RPN1	0.000442188267085068	-0.777086778196221	0.142	0.221	1	0	RPN1
NACC1	0.000446140101839563	-0.997769883356977	0.134	0.207	1	0	NACC1
GAB3	0.0004484259903266	0.369406338171115	0.452	0.352	1	0	GAB3
PAFAH2	0.00044933823230051	0.640709014406795	0.217	0.143	1	0	PAFAH2
AMD1	0.000456231525976491	-0.693873863786932	0.191	0.276	1	0	AMD1
CMTM6	0.000479012038370358	-0.431308677441574	0.331	0.425	1	0	CMTM6
