p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
SMKR1	9.45633510182293e-10	1.29642775244086	0.193	0.083	1.26204248268929e-05	0	SMKR1
STAT5A	9.73651895973491e-10	-1.78933468661534	0.139	0.274	1.29943582036622e-05	0	STAT5A
PYHIN1	1.03290135769823e-09	0.56100330045226	0.635	0.479	1.37851015198405e-05	0	PYHIN1
AHI1	1.1093536685345e-09	-1.63597192327131	0.148	0.285	1.48054340602615e-05	0	AHI1
C5orf56	1.28145490513033e-09	0.91841096324504	0.335	0.19	1.71022971638694e-05	0	C5orf56
CDK6	1.36543105664285e-09	-1.87131918623784	0.08	0.205	1.82230428819555e-05	0	CDK6
WDR46	1.41069085938934e-09	-1.35117820734445	0.1	0.233	1.88270802094102e-05	0	WDR46
RAP2B	1.4197260617693e-09	0.736261898797229	0.404	0.248	1.89476640203731e-05	0	RAP2B
SOCS1	1.44567235381547e-09	-1.96807665408553	0.059	0.175	1.92939432340212e-05	0	SOCS1
SEPTIN7	1.46248057535347e-09	0.259721712528157	0.974	0.939	1.95182657586674e-05	0	SEPTIN7
S100A11	1.52869889102318e-09	-0.594110129457424	0.539	0.685	2.04020153995953e-05	0	S100A11
IRF1	1.55391751248968e-09	0.322011320044007	0.898	0.813	2.07385831216873e-05	0	IRF1
TUBA4A	1.55768753844147e-09	-1.40559540542511	0.111	0.245	2.07888978880398e-05	0	TUBA4A
ATM	1.57553235924451e-09	0.505091547285248	0.648	0.499	2.10270548664772e-05	0	ATM
DNAJA1	1.67086214845951e-09	-0.697134621429766	0.528	0.652	2.22993262333406e-05	0	DNAJA1
MAML2	1.77005123957188e-09	-1.83126411787891	0.072	0.191	2.36231038433263e-05	0	MAML2
SYNE2	1.9262367247856e-09	0.340388507669505	0.952	0.814	2.57075553289886e-05	0	SYNE2
GIMAP6	2.14944134909688e-09	0.624524950038144	0.45	0.283	2.8686444245047e-05	0	GIMAP6
FABP5	2.16295579586177e-09	-2.94094049165736	0.022	0.116	2.88668080515712e-05	0	FABP5
GNL3	2.23476904249632e-09	-1.67986222401028	0.07	0.189	2.98252276411559e-05	0	GNL3
ANP32A	2.32765848867276e-09	-0.867080274681745	0.478	0.607	3.10649301898267e-05	0	ANP32A
DOT1L	2.67247292268733e-09	-1.67496798895327	0.067	0.185	3.56668236261851e-05	0	DOT1L
ABHD2	2.70285619306859e-09	-1.11679875967344	0.239	0.378	3.60723187526933e-05	0	ABHD2
PYCARD	2.93881639724285e-09	0.68958430346303	0.437	0.282	3.9221443637603e-05	0	PYCARD
ABCE1	3.06676291888094e-09	-1.11007501556406	0.17	0.312	4.0929017915385e-05	0	ABCE1
HSPA8	3.07539319773139e-09	-0.673032965983099	0.543	0.665	4.10441976169232e-05	0	HSPA8
SLC6A6	3.18609812646168e-09	0.721564020282816	0.424	0.273	4.25216655957576e-05	0	SLC6A6
HSPH1	3.28368403217712e-09	-1.22788839353245	0.148	0.288	4.38240470934358e-05	0	HSPH1
EIF3I	3.36960551753237e-09	-0.800096542487474	0.309	0.455	4.49707552369871e-05	0	EIF3I
IPO5	3.55987973918945e-09	-1.30051878629932	0.107	0.236	4.75101549992224e-05	0	IPO5
NXT1	3.63298169271019e-09	-1.1538099750801	0.126	0.263	4.84857736709101e-05	0	NXT1
JAK1	3.67453597551323e-09	0.348342348710743	0.928	0.862	4.90403571291995e-05	0	JAK1
SVIL	3.91074149454788e-09	-2.14676372044337	0.035	0.136	5.2192755986236e-05	0	SVIL
ZC3H12A	3.96127934938317e-09	-1.38363746184633	0.109	0.237	5.28672341968677e-05	0	ZC3H12A
SNRPG	3.97840446442974e-09	-0.622794214700768	0.417	0.569	5.30957859822793e-05	0	SNRPG
GRASP	3.99293970505867e-09	-2.63951804232243	0.024	0.117	5.3289773303713e-05	0	GRASP
DCTPP1	4.16726811606263e-09	-1.58224927066938	0.074	0.192	5.56163602769718e-05	0	DCTPP1
PPP1R15A	4.22064330038378e-09	-1.27595798626817	0.204	0.344	5.63287054869219e-05	0	PPP1R15A
PABPC1	4.27863009508035e-09	-0.731117573372068	0.32	0.481	5.71025972489424e-05	0	PABPC1
SIGLEC7	4.41535351370118e-09	1.08407551865696	0.241	0.122	5.89273079938559e-05	0	SIGLEC7
GTPBP4	4.5375855491902e-09	-1.15933500003795	0.154	0.292	6.05586167394925e-05	0	GTPBP4
SIGIRR	4.77392050712604e-09	0.630902359053409	0.422	0.26	6.37127430881041e-05	0	SIGIRR
SERBP1	4.78744711698636e-09	-0.525089958245361	0.707	0.788	6.38932692232999e-05	0	SERBP1
ANXA7	4.86670541052839e-09	-0.831534957170956	0.261	0.412	6.49510504089119e-05	0	ANXA7
LINC002481	4.89635455226175e-09	1.21553207796753	0.213	0.101	6.53467478544853e-05	0	LINC002481
RPS8	4.94305672644166e-09	-0.424522853440246	0.957	0.974	6.59700350710904e-05	0	RPS8
IFI6	5.30626244877029e-09	-1.34055227936716	0.254	0.387	7.08173786412884e-05	0	IFI6
RARA	5.32687503952165e-09	-1.36664237409316	0.087	0.21	7.1092474277456e-05	0	RARA
EIF2AK2	5.39463103452117e-09	-0.951967344620997	0.285	0.429	7.19967457867195e-05	0	EIF2AK2
HSPA4	5.69085771610206e-09	-0.957669710415842	0.178	0.324	7.59501870790981e-05	0	HSPA4
ZFP36L2	5.7952768859343e-09	0.315115702771402	0.948	0.848	7.73437653196792e-05	0	ZFP36L2
LRP10	5.90956106597788e-09	0.831281596461741	0.387	0.245	7.88690019865408e-05	0	LRP10
FXYD5	6.00113858315405e-09	-0.705089766015384	0.537	0.65	8.00911955307739e-05	0	FXYD5
PAFAH2	6.08618553355925e-09	1.073347437032	0.233	0.115	8.12262321308817e-05	0	PAFAH2
CSK	6.12118903056407e-09	0.530995886472507	0.609	0.46	8.16933888019081e-05	0	CSK
DNTTIP2	6.15564233946585e-09	-0.884828768270405	0.233	0.38	8.21532026625113e-05	0	DNTTIP2
ARHGAP31	6.62738813860411e-09	-1.68663618281376	0.057	0.166	8.84491220978104e-05	0	ARHGAP31
CNBP	7.45132081567223e-09	-0.417386064782811	0.624	0.756	9.94453276059616e-05	0	CNBP
RORA	8.40898272776717e-09	0.464096530730806	0.67	0.511	0.000112226283484781	0	RORA
FEZ1	8.5634694512214e-09	-1.347432611842	0.233	0.36	0.000114288063296001	0	FEZ1
SLC7A5	8.72968599232685e-09	-1.80428818842718	0.063	0.173	0.000116506389253594	0	SLC7A5
ZAP70	8.73291989159645e-09	0.606605376589443	0.535	0.389	0.000116549548873246	0	ZAP70
GMFG	8.77896085983371e-09	0.397287510262021	0.826	0.719	0.000117164011635341	0	GMFG
F2R	8.9506844718266e-09	0.648907579933045	0.502	0.353	0.000119455834960998	0	F2R
RILPL2	1.02150537582536e-08	-1.91805945954159	0.102	0.222	0.000136330107457653	0	RILPL2
ARHGEF3	1.07670416095517e-08	0.534625697132093	0.539	0.375	0.000143696937321077	0	ARHGEF3
OAS3	1.1238840734287e-08	-1.87499779668024	0.054	0.16	0.000149993568439794	0	OAS3
HMGA1	1.15299107011082e-08	-1.08919920232747	0.276	0.407	0.00015387818821699	0	HMGA1
ATXN7	1.27134065431772e-08	0.656296659970937	0.439	0.287	0.000169673123725244	0	ATXN7
USP12	1.27240982398996e-08	-1.15733829871457	0.124	0.255	0.0001698158151097	0	USP12
HES6	1.28939797483512e-08	0.825375033080714	0.42	0.275	0.000172083053721495	0	HES6
RHOG	1.2985348006451e-08	-0.96603982817631	0.393	0.517	0.000173302454494095	0	RHOG
PPP2R5C	1.34322923106514e-08	0.590148179380633	0.53	0.38	0.000179267373177953	0	PPP2R5C
CYTOR	1.35445919117296e-08	-1.68931749873661	0.08	0.194	0.000180766123653943	0	CYTOR
NOP58	1.40728689005251e-08	-1.07848572000907	0.198	0.332	0.000187816508346408	0	NOP58
FAM3C	1.54121132494179e-08	-1.41302210087483	0.1	0.221	0.000205690063426731	0	FAM3C
IFIT5	1.5612069436952e-08	-1.01611604031465	0.165	0.301	0.000208358678705562	0	IFIT5
MAT2A	1.63223213468802e-08	-1.08784208223263	0.18	0.316	0.000217837700695464	0	MAT2A
EMP3	1.67816542402432e-08	-0.498153768100218	0.787	0.865	0.000223967957490286	0	EMP3
RPS21	1.68106099141237e-08	-0.285822362937323	0.985	0.991	0.000224354399913895	0	RPS21
SLC43A3	1.84604690471581e-08	-3.06250997185672	0.022	0.107	0.000246373419903371	0	SLC43A3
RPS27	1.86722892543792e-08	-0.269703448225601	1	1	0.000249200372388944	0	RPS27
LYST	1.88535446283819e-08	-0.587218844647763	0.483	0.622	0.000251619406610384	0	LYST
TAB2	1.9591513692209e-08	-1.18673339966273	0.133	0.259	0.000261468341736222	0	TAB2
CCT4	1.96911982732107e-08	-0.643308671033886	0.359	0.506	0.00026279873215427	0	CCT4
LYAR	1.98959143174527e-08	0.533869336109664	0.646	0.533	0.000265530872480723	0	LYAR
RPS18	2.06081518516939e-08	-0.363355811769463	1	0.999	0.000275036394612707	0	RPS18
RRP15	2.15573541829096e-08	-1.35279462789926	0.085	0.201	0.000287704448925112	0	RRP15
AK6	2.35547371296403e-08	-1.17320501913112	0.117	0.242	0.00031436152173218	0	AK6
GBP2	2.4643281588191e-08	-0.83342724792352	0.539	0.645	0.000328889236075996	0	GBP2
SNX9	2.5685981858149e-08	-1.51968293302075	0.048	0.149	0.000342805113878856	0	SNX9
IFIH1	2.61266407585832e-08	-1.41176143452658	0.126	0.249	0.000348686147564051	0	IFIH1
RPL18A	2.72761229989591e-08	-0.295884680035452	0.998	0.997	0.000364027137544108	0	RPL18A
TXK	2.79463037430855e-08	0.676901062128427	0.446	0.302	0.00037297136975522	0	TXK
RNF125	2.93994965495725e-08	0.623114740477065	0.459	0.305	0.000392365680950594	0	RNF125
VPS26B	3.14851566775617e-08	1.07097943661912	0.22	0.11	0.000420200901018739	0	VPS26B
AFTPH	3.16795419056741e-08	-1.05021928764328	0.185	0.319	0.000422795166273126	0	AFTPH
CCM2	3.25855781731644e-08	0.622179429665969	0.487	0.345	0.000434887126299051	0	CCM2
TES	3.31439996588445e-08	0.562137368442348	0.535	0.39	0.000442339819446939	0	TES
NHP2	3.37364008960814e-08	-1.14076805914867	0.2	0.329	0.000450246006359103	0	NHP2
RPL4	3.38777026295437e-08	-0.420102667948669	0.839	0.884	0.00045213181929389	0	RPL4
DAB2	3.45143298955802e-08	1.85774715534341	0.1	0.031	0.000460628246786414	0	DAB2
SLCO4C1	3.53335057797776e-08	1.27298174347426	0.141	0.055	0.000471560968136912	0	SLCO4C1
HLA-DPB1	3.5796035641544e-08	-1.5002906214543	0.183	0.304	0.000477733891672046	0	HLA-DPB1
HERC5	3.80206001544091e-08	-1.49032593857857	0.124	0.245	0.000507422929660744	0	HERC5
IFI44	3.98011737679553e-08	-1.75059507187864	0.054	0.155	0.000531186465107131	0	IFI44
SELL	4.016548988548e-08	-1.63478585283192	0.1	0.213	0.000536048628011617	0	SELL
CD47	4.210827303183e-08	0.476619895575492	0.635	0.487	0.000561977011882803	0	CD47
ATN1	4.22029011559525e-08	-1.19330268728098	0.091	0.208	0.000563239918827342	0	ATN1
TNIP2	4.30306008419533e-08	-1.02988293172166	0.189	0.325	0.000574286398836709	0	TNIP2
RSAD2	4.30494802891965e-08	-2.25282188511638	0.061	0.161	0.000574538363939617	0	RSAD2
RPS6	4.35256333106202e-08	-0.280043163790257	1	1	0.000580893102163537	0	RPS6
B3GALT6	4.4835371507429e-08	-1.17199473943661	0.1	0.219	0.000598372868138148	0	B3GALT6
PNPT1	4.60618641197228e-08	-1.26484742154145	0.107	0.226	0.00061474163854182	0	PNPT1
SLC1A5	4.62871326919136e-08	-1.86380834568854	0.041	0.136	0.000617748072906279	0	SLC1A5
POU2F2	4.67214754747398e-08	-1.09286574380996	0.243	0.372	0.000623544811685878	0	POU2F2
COA4	4.70808771314557e-08	-0.981718528658287	0.161	0.292	0.000628341386196407	0	COA4
SFPQ	4.91070330909559e-08	-0.592399854286451	0.45	0.583	0.000655382463631898	0	SFPQ
NDUFAB1	4.93373659081443e-08	-0.679109595379886	0.296	0.439	0.000658456485410094	0	NDUFAB1
PABPC4	4.95575674805564e-08	-0.999943347861806	0.152	0.283	0.000661395295595506	0	PABPC4
HACD4	5.21146333752933e-08	1.05068580855759	0.226	0.117	0.000695521897026664	0	HACD4
RPS25	5.27973393965007e-08	-0.353531673089683	0.798	0.879	0.000704633291585698	0	RPS25
ADAM8	5.41958597493087e-08	0.530995886472507	0.585	0.451	0.000723297944214274	0	ADAM8
EIF3A	5.44258620984578e-08	-0.502676651960838	0.502	0.63	0.000726367555566018	0	EIF3A
RRS1	5.49809979223879e-08	-1.92951619733262	0.041	0.135	0.000733776398272189	0	RRS1
ITGAL	5.84047286913435e-08	0.450762024426976	0.6	0.456	0.000779469509114671	0	ITGAL
TNFRSF1B	5.85856237691799e-08	-1.14648332040357	0.398	0.501	0.000781883734823474	0	TNFRSF1B
PRMT1	5.96957074684003e-08	-0.708265428267097	0.304	0.446	0.00079669891187327	0	PRMT1
IFRD2	6.02883668971447e-08	-1.52442980068954	0.07	0.175	0.000804608544609293	0	IFRD2
RPL17	6.13039391073006e-08	-0.26877154113674	1	0.997	0.000818162371326033	0	RPL17
IL18R1	6.21238690921958e-08	-1.22243743985642	0.12	0.238	0.000829105156904445	0	IL18R1
SNHG8	6.23069465553223e-08	-1.12346094081278	0.12	0.241	0.000831548508727332	0	SNHG8
LPGAT1	6.32321954257152e-08	0.592084600258431	0.537	0.398	0.000843896880151595	0	LPGAT1
GLIPR2	6.39712356203352e-08	0.539436454026482	0.609	0.466	0.000853760110588994	0	GLIPR2
RASSF4	6.51856210486012e-08	1.36943114308197	0.113	0.039	0.000869967298514632	0	RASSF4
RGS10	6.52476276814311e-08	-0.919392979908598	0.23	0.362	0.00087079483903638	0	RGS10
YPEL1	6.64446863639542e-08	0.667958021674657	0.463	0.322	0.000886770784213333	0	YPEL1
ERN1	7.0257470811398e-08	0.716872788312729	0.343	0.211	0.000937656205448918	0	ERN1
EDF1	7.26345798496771e-08	-0.431163180591216	0.717	0.798	0.000969381102673791	0	EDF1
RPS17	7.39472474585065e-08	-0.447022044743751	0.73	0.816	0.000986899964581228	0	RPS17
RSL24D1	7.43319980380495e-08	-0.628876140756078	0.337	0.479	0.000992034845815809	0	RSL24D1
MTHFD2	8.29507781714938e-08	-1.82440587067658	0.057	0.154	0.00110706108547676	0	MTHFD2
MRPL3	8.44380577500141e-08	-1.07042444491752	0.139	0.263	0.00112691031873169	0	MRPL3
WARS	8.5452371074833e-08	-2.55144931927219	0.024	0.105	0.00114044734436472	0	WARS
KLRC2	8.5626743627733e-08	-1.88159118433482	0.048	0.142	0.00114277452045572	0	KLRC2
GPATCH4	8.88250216021489e-08	-1.34566698838418	0.098	0.211	0.00118545873830228	0	GPATCH4
HIST1H1C	8.90672352928452e-08	0.584327968339208	0.459	0.311	0.00118869132221831	0	HIST1H1C
NFKBID	8.94288700333665e-08	-2.22721069867061	0.093	0.199	0.00119351769946531	0	NFKBID
SELENOM	9.25361968526308e-08	-1.94830269836452	0.033	0.12	0.00123498808319521	0	SELENOM
CD84	9.44393056098565e-08	-2.09458667835833	0.035	0.123	0.00126038697266914	0	CD84
WIPF1	9.54205582386319e-08	0.474097891987398	0.73	0.636	0.00127348277025278	0	WIPF1
JAZF1	9.78559507716856e-08	0.713196728382448	0.424	0.293	0.00130598551899892	0	JAZF1
UBE2N	9.89915627230994e-08	-0.841669214227153	0.196	0.33	0.00132114139610248	0	UBE2N
ARF4	1.03463086378206e-07	-0.982881778311502	0.207	0.332	0.00138081835080354	0	ARF4
RNF135	1.04099327948292e-07	1.30276541811142	0.178	0.085	0.00138930963079791	0	RNF135
GSPT1	1.05567418344171e-07	-0.842405243036075	0.274	0.404	0.00140890276522131	0	GSPT1
COTL1	1.09713292957281e-07	-2.01323847348372	0.072	0.172	0.00146423360780788	0	COTL1
SNRPD1	1.13323888319764e-07	-1.46051472244223	0.067	0.17	0.00151242061351557	0	SNRPD1
RNPEPL1	1.13879238452536e-07	0.589141864395504	0.526	0.377	0.00151983231638755	0	RNPEPL1
NOP10	1.16284194556013e-07	-0.622302967405274	0.428	0.553	0.00155192886054455	0	NOP10
NCL	1.18116292277346e-07	-0.530512516429612	0.87	0.919	0.00157638003673347	0	NCL
NACC1	1.18287713605937e-07	-1.31923283916809	0.098	0.208	0.00157866782578483	0	NACC1
VAMP2	1.26906717486687e-07	0.36730318954596	0.772	0.687	0.00169369705157733	0	VAMP2
ITGAM	1.31930497823938e-07	1.15112457610526	0.193	0.095	0.00176074442395828	0	ITGAM
TANK	1.33063766142424e-07	-0.861096159735358	0.246	0.376	0.00177586902293679	0	TANK
SORL1	1.35395126252555e-07	0.625183269299016	0.478	0.346	0.00180698335496659	0	SORL1
RPL22L1	1.4189550025008e-07	-0.975655949973016	0.272	0.396	0.00189373734633756	0	RPL22L1
PARP14	1.43019446025422e-07	-0.688818543493746	0.474	0.588	0.00190873752665528	0	PARP14
INPP5D	1.43722821949153e-07	0.657374208002291	0.389	0.253	0.00191812478173339	0	INPP5D
LASP1	1.4911267265146e-07	0.521960754982247	0.559	0.428	0.00199005772920639	0	LASP1
DENND2D	1.49128275159246e-07	0.622480722647234	0.448	0.317	0.00199026596027529	0	DENND2D
CALR	1.54521809799624e-07	-0.823855497935615	0.354	0.487	0.00206224807358578	0	CALR
PPAN	1.59456305055332e-07	-1.38829467136551	0.087	0.193	0.00212810384726846	0	PPAN
PDGFD	1.64760553441265e-07	1.01544014144186	0.22	0.115	0.00219889434622712	0	PDGFD
BCL9L	1.68248469331894e-07	0.416521689041457	0.696	0.555	0.00224544407170345	0	BCL9L
GZMK	1.68845911701161e-07	-2.40239819964	0.041	0.129	0.00225341753756369	0	GZMK
EPSTI1	1.69821593723192e-07	-1.00772954676418	0.274	0.394	0.00226643898982971	0	EPSTI1
GRPEL1	1.75212375190067e-07	-1.07716382184951	0.122	0.239	0.00233838435928664	0	GRPEL1
RAB37	1.75734574786976e-07	0.819060476561962	0.274	0.157	0.00234535363510698	0	RAB37
DPH2	1.78731362214239e-07	-2.10371706816248	0.026	0.106	0.00238534876011124	0	DPH2
MYLIP	1.79810593881049e-07	0.641225413531922	0.441	0.308	0.00239975218593648	0	MYLIP
SNTB2	1.83958448877904e-07	0.864529046661314	0.304	0.187	0.00245510945872451	0	SNTB2
GOLIM4	1.86262547880341e-07	-1.45769471921998	0.063	0.161	0.00248585996401103	0	GOLIM4
NCR1	1.93732565092815e-07	0.817889916950322	0.33	0.209	0.00258555481372871	0	NCR1
CD160	1.94553376877344e-07	-1.90785822199565	0.172	0.285	0.00259650936780503	0	CD160
PPP2R2B	2.04957780145445e-07	1.28327853683543	0.15	0.065	0.00273536653382111	0	PPP2R2B
RPS23	2.14869285713653e-07	-0.305934555098518	0.97	0.985	0.00286764548713441	0	RPS23
EIF2AK3	2.3741323078709e-07	-1.80758532917708	0.039	0.126	0.00316851697808451	0	EIF2AK3
SAMSN1	2.47265355104158e-07	-0.920097431662162	0.196	0.32	0.0033000034292201	0	SAMSN1
ST8SIA6	2.49279753220523e-07	1.18310207589008	0.13	0.052	0.0033268875864811	0	ST8SIA6
GNAS	2.6798316852515e-07	-0.336410134016102	0.87	0.92	0.00357650336713666	0	GNAS
AAK1	2.71270432332595e-07	0.54754655379952	0.487	0.346	0.00362037518991081	0	AAK1
PTGDS	2.85888536971001e-07	1.32653124038683	0.222	0.121	0.00381546841441499	0	PTGDS
IGF2R	2.9074880281612e-07	-1.0025360931453	0.243	0.359	0.00388033352238394	0	IGF2R
CALHM2	2.92089990095373e-07	1.00302008376202	0.228	0.126	0.00389823300781284	0	CALHM2
EIF3E	2.97033769580309e-07	-0.632731296304131	0.446	0.563	0.00396421268881881	0	EIF3E
ENPP4	2.9841852383842e-07	0.710717246641612	0.343	0.22	0.00398269361914755	0	ENPP4
MINDY2	3.07003761239336e-07	0.79201086562428	0.335	0.215	0.00409727219750018	0	MINDY2
EEF1G	3.17263161326708e-07	-0.45393389101862	0.839	0.884	0.00423419415106624	0	EEF1G
SNU13	3.30133257285618e-07	-0.568164440209286	0.396	0.523	0.00440595845173386	0	SNU13
CEP126	3.38791499807924e-07	1.04300930549251	0.204	0.106	0.00452151135643655	0	CEP126
CYCS	3.3904503650679e-07	-0.685338419020762	0.459	0.562	0.00452489505721962	0	CYCS
TSHZ1	3.52079639322522e-07	0.851511256717292	0.283	0.169	0.00469885486639837	0	TSHZ1
MRPL50	3.59561238316991e-07	-1.05136046531865	0.1	0.208	0.00479870428657856	0	MRPL50
RPL23	3.62807239991527e-07	-0.446699422655619	0.73	0.818	0.00484202542492692	0	RPL23
IER5	3.70306805905736e-07	-0.780300626913541	0.359	0.475	0.00494211463161795	0	IER5
SNRPE	3.75292185204188e-07	-0.827239144510652	0.248	0.373	0.0050086495037351	0	SNRPE
XRCC6	3.75607234919583e-07	-0.517128518926388	0.42	0.554	0.00501285415723676	0	XRCC6
MAGOHB	3.77610070261051e-07	-1.3941377043173	0.065	0.161	0.00503958399770399	0	MAGOHB
TOMM40	3.9977694107021e-07	-1.30016790556872	0.1	0.205	0.00533542305552302	0	TOMM40
ISCU	4.34577850849603e-07	-0.452080709475595	0.522	0.648	0.0057998759974388	0	ISCU
SERPINE2	4.37785519124092e-07	-2.12662238282939	0.035	0.115	0.00584268553823013	0	SERPINE2
TRIM22	4.49542753917596e-07	-0.929577479279777	0.263	0.383	0.00599959759378424	0	TRIM22
NDUFAF8	4.63451746513902e-07	-0.964731120768112	0.143	0.26	0.00618522700897453	0	NDUFAF8
NDUFV2	4.69699698311496e-07	-0.582357687708693	0.359	0.49	0.00626861217366523	0	NDUFV2
DIP2A	4.73245457990629e-07	0.493736322247025	0.4	0.258	0.00631593388234293	0	DIP2A
PMAIP1	4.76498770048042e-07	-1.3018367686318	0.107	0.212	0.00635935258506117	0	PMAIP1
IFI27L2	4.78092695000692e-07	0.706420949566218	0.333	0.209	0.00638062510747923	0	IFI27L2
PRKY	4.91100063259803e-07	0.414900850288442	0.537	0.383	0.00655422144426533	0	PRKY
GLS	5.22788737397836e-07	-0.788169699394805	0.267	0.391	0.00697713848931152	0	GLS
MCCC2	5.23227853673531e-07	-1.67204977776797	0.039	0.123	0.00698299893512694	0	MCCC2
CARD16	5.25625582614736e-07	0.602018660499359	0.478	0.352	0.00701499902557627	0	CARD16
IKZF3	5.32808918946076e-07	0.307645606398544	0.737	0.62	0.00711086783225433	0	IKZF3
CKAP2	5.35581409003406e-07	0.859259726953274	0.278	0.166	0.00714786948455946	0	CKAP2
IFT57	5.39364438967281e-07	-1.4664987926095	0.046	0.133	0.00719835780245733	0	IFT57
ZNF595	5.5499070263365e-07	0.906080379722214	0.243	0.139	0.0074069059173487	0	ZNF595
RPL13	5.78501454356034e-07	-0.309803455241396	0.978	0.977	0.00772068040983563	0	RPL13
HNRNPA1	6.03666747768936e-07	-0.442135487050478	0.607	0.717	0.00805653641572422	0	HNRNPA1
RPS16	6.20184821419033e-07	-0.277529440996834	0.974	0.994	0.00827698662665841	0	RPS16
KPNA2	6.5476357851842e-07	-1.16668714104906	0.087	0.189	0.00873847471890684	0	KPNA2
IDH2	7.01901895484083e-07	0.62441520729197	0.376	0.253	0.00936758269713057	0	IDH2
HIF1A	7.11653252377635e-07	-0.60561897573499	0.459	0.576	0.00949772430623191	0	HIF1A
RASGRP2	7.21129895083968e-07	0.727421232938089	0.265	0.154	0.00962419957979064	0	RASGRP2
SRRT	7.30157578248363e-07	-1.15850247277699	0.111	0.217	0.00974468303930265	0	SRRT
SRM	7.4885229299052e-07	-0.752900996252984	0.28	0.408	0.00999418270225148	0	SRM
DNAJC19	7.58579512609959e-07	-0.736586360408066	0.202	0.327	0.0101240021752925	0	DNAJC19
CD52	7.75560262195314e-07	-0.415895430800376	0.591	0.701	0.0103506272592587	0	CD52
EBNA1BP2	7.81469039640179e-07	-1.20574091640733	0.093	0.195	0.0104294858030378	0	EBNA1BP2
SIPA1	8.06759629209768e-07	0.536263411504469	0.435	0.297	0.0107670140114336	0	SIPA1
ABCF2	8.18196210351948e-07	-1.11633351826908	0.093	0.196	0.0109196466233571	0	ABCF2
GNS	8.19733018244071e-07	1.08231396807418	0.187	0.096	0.0109401568614854	0	GNS
TNFRSF12A	8.20476180220408e-07	-2.1956658210864	0.03	0.106	0.0109500751012216	0	TNFRSF12A
CMKLR1	8.26220499950694e-07	1.05394601306997	0.176	0.087	0.011026738792342	0	CMKLR1
ANP32E	8.54405235522605e-07	-0.785558386684698	0.243	0.368	0.0114028922732847	0	ANP32E
SLC2A4RG	8.64654921451548e-07	0.917792444859803	0.246	0.141	0.0115396845816924	0	SLC2A4RG
VMP1	8.65593102160993e-07	-0.983253184035959	0.172	0.287	0.0115522055414406	0	VMP1
IL2RB	9.0118584400946e-07	0.318364924858746	0.791	0.679	0.0120272262741502	0	IL2RB
RPL38	9.25724044665386e-07	-0.370457431340638	0.787	0.842	0.0123547131001042	0	RPL38
MPP6	9.91911252420129e-07	-1.57637191298788	0.059	0.147	0.013238047574799	0	MPP6
PRDM1	9.9833279990262e-07	0.735114131381631	0.313	0.197	0.0133237495475004	0	PRDM1
TLE1	1.0085436903106e-06	0.651346544435772	0.293	0.178	0.0134600240908853	0	TLE1
PRKCH	1.05354280181192e-06	0.425850810370299	0.587	0.451	0.0140605822329818	0	PRKCH
MICOS13	1.07150102426506e-06	-0.770894386108377	0.196	0.318	0.0143002526698415	0	MICOS13
RASGEF1B	1.08031145307939e-06	-1.24476715901733	0.154	0.261	0.0144178366527975	0	RASGEF1B
CSRNP1	1.13267064464674e-06	-1.37960551944993	0.078	0.173	0.0151166224234554	0	CSRNP1
RPL22	1.15397165547251e-06	-0.315515239878936	0.848	0.926	0.0154009057139361	0	RPL22
CMSS1	1.17833867689981e-06	-2.00876903761589	0.033	0.108	0.0157261079819048	0	CMSS1
RPL39	1.18536669814514e-06	-0.377957730084583	0.846	0.905	0.015819903953445	0	RPL39
